login_id,customer_id,ip,device
1703,290,192.168.1.200,Windows
1704,79,192.168.1.224,Mac
1705,177,192.168.1.168,Android
1706,232,192.168.1.58,Mac
1707,288,192.168.1.125,iPhone
1708,452,192.168.1.76,Android
1709,17,192.168.1.167,iPhone
1710,12,192.168.1.237,iPhone
1711,272,192.168.1.91,Mac
1712,472,192.168.1.250,iPhone
1713,187,192.168.1.75,iPhone
1714,203,192.168.1.232,Mac
1715,450,192.168.1.63,Android
1716,71,192.168.1.167,Android
1717,276,192.168.1.38,Mac
1718,173,192.168.1.242,Mac
1719,224,192.168.1.97,Android
1720,257,192.168.1.95,Android
1721,496,192.168.1.48,iPhone
1722,141,192.168.1.222,Windows
1723,105,192.168.1.183,Mac
1724,253,192.168.1.7,Windows
1725,147,192.168.1.89,iPhone
1726,195,192.168.1.128,Android
1727,6,192.168.1.24,Windows
1728,426,192.168.1.78,Mac
1729,266,192.168.1.245,Windows
1730,144,192.168.1.171,Android
1731,276,192.168.1.174,Mac
1732,111,192.168.1.105,Mac
1733,211,192.168.1.176,iPhone
1734,42,192.168.1.145,Windows
1735,97,192.168.1.169,Mac
1736,202,192.168.1.9,Windows
1737,1,192.168.1.207,Mac
1738,301,192.168.1.56,iPhone
1739,241,192.168.1.15,Android
1740,425,192.168.1.243,iPhone
1741,326,192.168.1.219,Android
1742,177,192.168.1.187,Windows
1743,38,192.168.1.31,Windows
1744,118,192.168.1.54,iPhone
1745,304,192.168.1.38,Windows
1746,12,192.168.1.15,Mac
1747,475,192.168.1.232,Android
1748,492,192.168.1.38,iPhone
1749,305,192.168.1.233,Mac
1750,51,192.168.1.169,Android
1751,302,192.168.1.107,Windows
1752,447,192.168.1.176,Mac
1753,490,192.168.1.44,Windows
1754,366,192.168.1.71,Android
1755,226,192.168.1.177,Android
1756,162,192.168.1.93,iPhone
1757,441,192.168.1.66,Android
1758,295,192.168.1.28,Android
1759,215,192.168.1.208,Android
1760,347,192.168.1.60,Mac
1761,330,192.168.1.231,iPhone
1762,386,192.168.1.121,Android
1763,290,192.168.1.77,Mac
1764,51,192.168.1.217,Windows
1765,226,192.168.1.61,Mac
1766,67,192.168.1.39,iPhone
1767,87,192.168.1.251,Mac
1768,126,192.168.1.113,Windows
1769,453,192.168.1.225,Mac
1770,420,192.168.1.203,Android
1771,444,192.168.1.185,Windows
1772,178,192.168.1.197,Windows
1773,124,192.168.1.213,iPhone
1774,9,192.168.1.110,Mac
1775,264,192.168.1.123,Mac
1776,1,192.168.1.44,Windows
1777,117,192.168.1.52,iPhone
1778,291,192.168.1.31,Windows
1779,323,192.168.1.78,iPhone
1780,372,192.168.1.42,iPhone
1781,252,192.168.1.78,iPhone
1782,415,192.168.1.63,iPhone
1783,147,192.168.1.56,iPhone
1784,312,192.168.1.101,Windows
1785,451,192.168.1.13,iPhone
1786,120,192.168.1.106,Mac
1787,176,192.168.1.58,iPhone
1788,6,192.168.1.30,iPhone
1789,402,192.168.1.60,Windows
1790,412,192.168.1.184,Windows
1791,335,192.168.1.246,Mac
1792,161,192.168.1.59,Windows
1793,188,192.168.1.193,Windows
1794,13,192.168.1.74,Android
1795,408,192.168.1.44,Mac
1796,107,192.168.1.101,iPhone
1797,341,192.168.1.1,iPhone
1798,62,192.168.1.86,Windows
1799,344,192.168.1.82,Android
1800,317,192.168.1.36,Android
1801,3,192.168.1.45,Android
1802,124,192.168.1.184,Android
1803,480,192.168.1.221,Android
1804,224,192.168.1.45,Mac
1805,167,192.168.1.64,Mac
1806,360,192.168.1.201,iPhone
1807,392,192.168.1.195,iPhone
1808,445,192.168.1.43,Android
1809,421,192.168.1.85,iPhone
1810,49,192.168.1.65,Android
1811,382,192.168.1.248,iPhone
1812,217,192.168.1.46,Windows
1813,367,192.168.1.146,Mac
1814,299,192.168.1.217,Windows
1815,27,192.168.1.169,Android
1816,211,192.168.1.246,Windows
1817,41,192.168.1.249,Windows
1818,468,192.168.1.115,Mac
1819,192,192.168.1.224,Android
1820,293,192.168.1.220,Mac
1821,133,192.168.1.124,iPhone
1822,167,192.168.1.181,Mac
1823,227,192.168.1.202,Windows
1824,489,192.168.1.183,Android
1825,141,192.168.1.30,Android
1826,261,192.168.1.2,Android
1827,180,192.168.1.218,Android
1828,274,192.168.1.34,iPhone
1829,258,192.168.1.119,Android
1830,263,192.168.1.235,Android
1831,430,192.168.1.84,Mac
1832,194,192.168.1.32,iPhone
1833,62,192.168.1.246,Mac
1834,354,192.168.1.37,Android
1835,191,192.168.1.144,Mac
1836,260,192.168.1.137,Mac
1837,148,192.168.1.170,Android
1838,395,192.168.1.119,Windows
1839,205,192.168.1.199,iPhone
1840,127,192.168.1.91,Mac
1841,452,192.168.1.69,Mac
1842,89,192.168.1.148,Windows
1843,333,192.168.1.63,Android
1844,240,192.168.1.255,Windows
1845,18,192.168.1.19,Android
1846,58,192.168.1.220,iPhone
1847,370,192.168.1.187,Android
1848,30,192.168.1.163,iPhone
1849,68,192.168.1.49,Windows
1850,90,192.168.1.95,Mac
1851,470,192.168.1.135,iPhone
1852,484,192.168.1.241,iPhone
1853,89,192.168.1.146,Android
1854,343,192.168.1.133,iPhone
1855,170,192.168.1.171,Mac
1856,500,192.168.1.235,Android
1857,151,192.168.1.255,iPhone
1858,33,192.168.1.39,Mac
1859,38,192.168.1.31,Mac
1860,280,192.168.1.60,Mac
1861,273,192.168.1.173,Android
1862,470,192.168.1.209,Windows
1863,55,192.168.1.109,Android
1864,122,192.168.1.60,Windows
1865,228,192.168.1.77,Windows
1866,96,192.168.1.31,iPhone
1867,177,192.168.1.229,Mac
1868,49,192.168.1.35,iPhone
1869,268,192.168.1.9,Android
1870,310,192.168.1.234,iPhone
1871,63,192.168.1.192,iPhone
1872,217,192.168.1.221,iPhone
1873,483,192.168.1.137,iPhone
1874,271,192.168.1.240,Windows
1875,102,192.168.1.221,Mac
1876,51,192.168.1.100,iPhone
1877,14,192.168.1.70,iPhone
1878,321,192.168.1.3,Windows
1879,45,192.168.1.77,Android
1880,73,192.168.1.68,Mac
1881,387,192.168.1.50,Mac
1882,44,192.168.1.178,iPhone
1883,228,192.168.1.88,Mac
1884,126,192.168.1.92,iPhone
1885,256,192.168.1.210,Mac
1886,427,192.168.1.29,Mac
1887,311,192.168.1.213,Android
1888,149,192.168.1.149,Mac
1889,266,192.168.1.143,Android
1890,321,192.168.1.91,Windows
1891,463,192.168.1.192,iPhone
1892,409,192.168.1.250,Android
1893,471,192.168.1.139,Windows
1894,403,192.168.1.71,iPhone
1895,410,192.168.1.174,Mac
1896,99,192.168.1.245,Mac
1897,490,192.168.1.2,Windows
1898,106,192.168.1.217,iPhone
1899,58,192.168.1.188,Mac
1900,375,192.168.1.172,iPhone
1901,192,192.168.1.205,Mac
1902,443,192.168.1.123,Android
1903,344,192.168.1.47,iPhone
1904,290,192.168.1.134,Android
1905,337,192.168.1.104,Android
1906,290,192.168.1.149,Windows
1907,284,192.168.1.121,iPhone
1908,395,192.168.1.99,Mac
1909,383,192.168.1.114,Windows
1910,202,192.168.1.149,Android
1911,119,192.168.1.70,Android
1912,132,192.168.1.243,Mac
1913,370,192.168.1.172,Android
1914,51,192.168.1.52,iPhone
1915,409,192.168.1.107,Windows
1916,30,192.168.1.107,iPhone
1917,261,192.168.1.254,Mac
1918,51,192.168.1.193,Windows
1919,128,192.168.1.232,Windows
1920,54,192.168.1.180,Windows
1921,360,192.168.1.163,iPhone
1922,18,192.168.1.187,iPhone
1923,321,192.168.1.161,iPhone
1924,116,192.168.1.77,Mac
1925,183,192.168.1.26,Mac
1926,396,192.168.1.220,Windows
1927,9,192.168.1.24,iPhone
1928,305,192.168.1.20,Mac
1929,393,192.168.1.28,Android
1930,238,192.168.1.139,Mac
1931,257,192.168.1.101,iPhone
1932,356,192.168.1.134,iPhone
1933,150,192.168.1.3,Windows
1934,497,192.168.1.114,Mac
1935,60,192.168.1.202,Mac
1936,390,192.168.1.216,iPhone
1937,358,192.168.1.226,Windows
1938,341,192.168.1.94,Windows
1939,297,192.168.1.66,Android
1940,398,192.168.1.244,Mac
1941,430,192.168.1.141,Windows
1942,49,192.168.1.126,Android
1943,276,192.168.1.6,iPhone
1944,427,192.168.1.252,Android
1945,187,192.168.1.169,iPhone
1946,352,192.168.1.144,Mac
1947,329,192.168.1.93,iPhone
1948,173,192.168.1.42,Mac
1949,81,192.168.1.220,Android
1950,248,192.168.1.109,iPhone
1951,499,192.168.1.138,iPhone
1952,303,192.168.1.105,Windows
1953,164,192.168.1.4,Android
1954,412,192.168.1.235,iPhone
1955,269,192.168.1.1,Android
1956,142,192.168.1.247,Android
1957,216,192.168.1.82,Mac
1958,61,192.168.1.21,Mac
1959,45,192.168.1.105,Mac
1960,35,192.168.1.156,Android
1961,276,192.168.1.208,Windows
1962,120,192.168.1.139,Windows
1963,21,192.168.1.14,Android
1964,192,192.168.1.253,iPhone
1965,20,192.168.1.245,iPhone
1966,333,192.168.1.27,Mac
1967,138,192.168.1.235,Android
1968,292,192.168.1.2,Windows
1969,482,192.168.1.239,iPhone
1970,122,192.168.1.171,Mac
1971,201,192.168.1.71,Mac
1972,370,192.168.1.77,Mac
1973,342,192.168.1.106,Android
1974,328,192.168.1.120,Mac
1975,229,192.168.1.48,iPhone
1976,126,192.168.1.108,Android
1977,459,192.168.1.110,Mac
1978,122,192.168.1.226,iPhone
1979,274,192.168.1.63,Windows
1980,37,192.168.1.152,Android
1981,266,192.168.1.163,Windows
1982,176,192.168.1.115,Android
1983,337,192.168.1.8,Android
1984,347,192.168.1.97,Mac
1985,74,192.168.1.207,iPhone
1986,433,192.168.1.156,Android
1987,11,192.168.1.13,Windows
1988,496,192.168.1.218,Mac
1989,413,192.168.1.159,Windows
1990,434,192.168.1.136,Windows
1991,64,192.168.1.221,Mac
1992,454,192.168.1.155,iPhone
1993,136,192.168.1.106,Mac
1994,380,192.168.1.138,Android
1995,341,192.168.1.131,Mac
1996,491,192.168.1.239,iPhone
1997,231,192.168.1.246,Mac
1998,483,192.168.1.68,Windows
1999,281,192.168.1.158,Windows
2000,185,192.168.1.125,iPhone
2001,130,192.168.1.133,Android
2002,90,192.168.1.61,Windows
2003,376,192.168.1.159,iPhone
2004,206,192.168.1.224,Mac
2005,273,192.168.1.144,Windows
2006,195,192.168.1.175,Windows
2007,126,192.168.1.105,Windows
2008,247,192.168.1.192,Android
2009,223,192.168.1.188,Windows
2010,31,192.168.1.141,Windows
2011,452,192.168.1.205,Android
2012,98,192.168.1.163,Android
2013,438,192.168.1.130,Mac
2014,281,192.168.1.58,Windows
2015,215,192.168.1.43,Mac
2016,148,192.168.1.111,Mac
2017,211,192.168.1.79,Android
2018,465,192.168.1.222,Windows
2019,347,192.168.1.181,Android
2020,331,192.168.1.184,iPhone
2021,283,192.168.1.152,iPhone
2022,324,192.168.1.87,iPhone
2023,396,192.168.1.55,iPhone
2024,242,192.168.1.191,Windows
2025,357,192.168.1.113,Windows
2026,260,192.168.1.233,Windows
2027,163,192.168.1.72,Windows
2028,126,192.168.1.252,Android
2029,248,192.168.1.229,Android
2030,212,192.168.1.20,Mac
2031,62,192.168.1.241,Mac
2032,285,192.168.1.9,iPhone
2033,111,192.168.1.19,Mac
2034,58,192.168.1.155,Windows
2035,43,192.168.1.66,Android
2036,259,192.168.1.94,Windows
2037,113,192.168.1.107,Mac
2038,316,192.168.1.251,Mac
2039,10,192.168.1.199,Windows
2040,268,192.168.1.87,iPhone
2041,294,192.168.1.109,Windows
2042,289,192.168.1.61,Android
2043,499,192.168.1.169,iPhone
2044,367,192.168.1.155,iPhone
2045,72,192.168.1.66,Android
2046,388,192.168.1.28,Mac
2047,230,192.168.1.139,Android
2048,198,192.168.1.248,iPhone
2049,288,192.168.1.149,Android
2050,318,192.168.1.27,iPhone
2051,108,192.168.1.74,iPhone
2052,424,192.168.1.191,iPhone
2053,300,192.168.1.216,Windows
2054,42,192.168.1.197,Mac
2055,453,192.168.1.230,Windows
2056,42,192.168.1.127,Mac
2057,39,192.168.1.236,Windows
2058,216,192.168.1.79,Windows
2059,443,192.168.1.153,Windows
2060,68,192.168.1.154,Mac
2061,466,192.168.1.159,Mac
2062,316,192.168.1.153,Android
2063,244,192.168.1.219,iPhone
2064,120,192.168.1.43,Windows
2065,286,192.168.1.244,Windows
2066,293,192.168.1.57,iPhone
2067,99,192.168.1.171,Android
2068,217,192.168.1.11,iPhone
2069,278,192.168.1.39,Windows
2070,26,192.168.1.54,Android
2071,136,192.168.1.98,Mac
2072,208,192.168.1.136,Mac
2073,256,192.168.1.71,Windows
2074,431,192.168.1.14,Windows
2075,139,192.168.1.102,Windows
2076,108,192.168.1.16,iPhone
2077,228,192.168.1.221,Android
2078,64,192.168.1.192,Android
2079,212,192.168.1.31,Android
2080,430,192.168.1.147,iPhone
2081,486,192.168.1.233,Windows
2082,459,192.168.1.37,iPhone
2083,405,192.168.1.248,iPhone
2084,394,192.168.1.32,Android
2085,25,192.168.1.226,Mac
2086,50,192.168.1.190,iPhone
2087,383,192.168.1.55,Mac
2088,375,192.168.1.67,Mac
2089,184,192.168.1.42,Mac
2090,191,192.168.1.119,iPhone
2091,376,192.168.1.100,Mac
2092,284,192.168.1.151,iPhone
2093,438,192.168.1.176,iPhone
2094,276,192.168.1.19,Mac
2095,358,192.168.1.223,iPhone
2096,44,192.168.1.47,Windows
2097,189,192.168.1.109,Mac
2098,387,192.168.1.215,Mac
2099,436,192.168.1.105,Windows
2100,330,192.168.1.228,Android
2101,73,192.168.1.168,Android
2102,146,192.168.1.206,Android
2103,236,192.168.1.161,Android
2104,103,192.168.1.183,Windows
2105,466,192.168.1.59,iPhone
2106,330,192.168.1.132,Android
2107,348,192.168.1.136,Android
2108,447,192.168.1.69,Windows
2109,167,192.168.1.24,Mac
2110,115,192.168.1.143,Mac
2111,281,192.168.1.255,Windows
2112,334,192.168.1.159,Mac
2113,353,192.168.1.202,Windows
2114,24,192.168.1.232,Android
2115,433,192.168.1.18,iPhone
2116,22,192.168.1.196,iPhone
2117,161,192.168.1.114,Android
2118,489,192.168.1.51,iPhone
2119,67,192.168.1.194,Android
2120,323,192.168.1.138,iPhone
2121,132,192.168.1.97,Windows
2122,22,192.168.1.158,Windows
2123,325,192.168.1.151,Windows
2124,434,192.168.1.197,iPhone
2125,191,192.168.1.79,Windows
2126,410,192.168.1.77,Mac
2127,494,192.168.1.198,Windows
2128,105,192.168.1.31,iPhone
2129,392,192.168.1.110,Windows
2130,101,192.168.1.144,iPhone
2131,281,192.168.1.161,Mac
2132,382,192.168.1.103,iPhone
2133,446,192.168.1.39,Windows
2134,389,192.168.1.212,iPhone
2135,44,192.168.1.25,Android
2136,267,192.168.1.131,Windows
2137,28,192.168.1.246,Mac
2138,338,192.168.1.179,Mac
2139,44,192.168.1.59,iPhone
2140,472,192.168.1.243,Mac
2141,42,192.168.1.179,Windows
2142,224,192.168.1.180,Windows
2143,310,192.168.1.41,Mac
2144,403,192.168.1.114,Android
2145,395,192.168.1.62,Windows
2146,398,192.168.1.241,Mac
2147,272,192.168.1.90,Mac
2148,469,192.168.1.115,Windows
2149,52,192.168.1.119,iPhone
2150,278,192.168.1.12,Windows
2151,43,192.168.1.130,Mac
2152,179,192.168.1.78,iPhone
2153,448,192.168.1.58,Mac
2154,308,192.168.1.240,iPhone
2155,89,192.168.1.10,iPhone
2156,140,192.168.1.66,iPhone
2157,295,192.168.1.37,Windows
2158,66,192.168.1.78,Mac
2159,204,192.168.1.81,Windows
2160,435,192.168.1.114,Android
2161,260,192.168.1.194,iPhone
2162,142,192.168.1.237,Mac
2163,248,192.168.1.124,Android
2164,274,192.168.1.90,Mac
2165,408,192.168.1.159,Windows
2166,75,192.168.1.25,Android
2167,256,192.168.1.38,Android
2168,457,192.168.1.4,Mac
2169,376,192.168.1.88,Windows
2170,2,192.168.1.242,Android
2171,201,192.168.1.9,Windows
2172,346,192.168.1.50,Mac
2173,232,192.168.1.200,Windows
2174,12,192.168.1.192,Android
2175,292,192.168.1.136,Windows
2176,157,192.168.1.1,iPhone
2177,497,192.168.1.106,iPhone
2178,63,192.168.1.96,iPhone
2179,386,192.168.1.8,Mac
2180,375,192.168.1.136,Android
2181,349,192.168.1.170,Windows
2182,316,192.168.1.163,Android
2183,331,192.168.1.85,iPhone
2184,366,192.168.1.228,iPhone
2185,124,192.168.1.183,Mac
2186,475,192.168.1.239,iPhone
2187,212,192.168.1.159,iPhone
2188,111,192.168.1.183,iPhone
2189,472,192.168.1.102,iPhone
2190,267,192.168.1.74,Windows
2191,114,192.168.1.175,Windows
2192,208,192.168.1.27,Android
2193,94,192.168.1.248,Windows
2194,207,192.168.1.171,Android
2195,374,192.168.1.63,Windows
2196,153,192.168.1.16,Android
2197,298,192.168.1.81,Windows
2198,439,192.168.1.63,Mac
2199,209,192.168.1.108,Windows
2200,437,192.168.1.162,iPhone
2201,310,192.168.1.204,iPhone
2202,420,192.168.1.69,iPhone
2203,335,192.168.1.153,Mac
2204,196,192.168.1.113,Windows
2205,79,192.168.1.123,Mac
2206,281,192.168.1.66,Android
2207,482,192.168.1.98,Windows
2208,307,192.168.1.27,Android
2209,466,192.168.1.118,Windows
2210,178,192.168.1.153,Windows
2211,67,192.168.1.119,iPhone
2212,287,192.168.1.134,iPhone
2213,368,192.168.1.133,Mac
2214,191,192.168.1.84,Android
2215,440,192.168.1.51,Android
2216,59,192.168.1.12,Mac
2217,77,192.168.1.147,iPhone
2218,400,192.168.1.32,iPhone
2219,62,192.168.1.105,iPhone
2220,449,192.168.1.183,Android
2221,109,192.168.1.109,Android
2222,471,192.168.1.110,Mac
2223,384,192.168.1.251,Windows
2224,272,192.168.1.144,Mac
2225,65,192.168.1.168,Mac
2226,133,192.168.1.248,iPhone
2227,476,192.168.1.6,Windows
2228,458,192.168.1.187,Windows
2229,21,192.168.1.231,Android
2230,194,192.168.1.169,Android
2231,312,192.168.1.102,Windows
2232,295,192.168.1.118,iPhone
2233,92,192.168.1.76,Windows
2234,405,192.168.1.215,iPhone
2235,74,192.168.1.50,Mac
2236,310,192.168.1.206,Android
2237,90,192.168.1.241,Mac
2238,135,192.168.1.220,Mac
2239,338,192.168.1.151,iPhone
2240,178,192.168.1.188,Android
2241,393,192.168.1.231,Mac
2242,264,192.168.1.7,Mac
2243,116,192.168.1.93,Android
2244,160,192.168.1.87,Windows
2245,188,192.168.1.223,iPhone
2246,414,192.168.1.37,iPhone
2247,284,192.168.1.72,Mac
2248,244,192.168.1.24,Mac
2249,428,192.168.1.1,iPhone
2250,60,192.168.1.153,iPhone
2251,315,192.168.1.235,Android
2252,429,192.168.1.153,Android
2253,212,192.168.1.217,iPhone
2254,195,192.168.1.32,Android
2255,61,192.168.1.184,iPhone
2256,450,192.168.1.194,Windows
2257,249,192.168.1.198,Android
2258,404,192.168.1.114,iPhone
2259,373,192.168.1.109,Windows
2260,375,192.168.1.86,Windows
2261,284,192.168.1.255,Windows
2262,95,192.168.1.209,Mac
2263,481,192.168.1.90,Windows
2264,415,192.168.1.229,Android
2265,396,192.168.1.192,Android
2266,230,192.168.1.248,Mac
2267,143,192.168.1.40,iPhone
2268,350,192.168.1.13,Windows
2269,486,192.168.1.36,iPhone
2270,251,192.168.1.163,Mac
2271,416,192.168.1.158,Android
2272,120,192.168.1.145,iPhone
2273,452,192.168.1.110,Mac
2274,260,192.168.1.92,iPhone
2275,113,192.168.1.10,Android
2276,424,192.168.1.5,Android
2277,61,192.168.1.202,Mac
2278,81,192.168.1.11,iPhone
2279,203,192.168.1.114,Windows
2280,200,192.168.1.22,Windows
2281,428,192.168.1.190,Android
2282,385,192.168.1.65,Windows
2283,167,192.168.1.23,Windows
2284,286,192.168.1.21,Mac
2285,65,192.168.1.40,Mac
2286,258,192.168.1.111,Windows
2287,231,192.168.1.68,iPhone
2288,451,192.168.1.143,iPhone
2289,462,192.168.1.102,Mac
2290,88,192.168.1.104,iPhone
2291,129,192.168.1.54,Windows
2292,422,192.168.1.123,Mac
2293,248,192.168.1.245,Windows
2294,100,192.168.1.183,Android
2295,101,192.168.1.101,Android
2296,17,192.168.1.71,Mac
2297,39,192.168.1.174,Mac
2298,360,192.168.1.104,iPhone
2299,117,192.168.1.169,Mac
2300,256,192.168.1.75,Android
2301,255,192.168.1.97,Windows
2302,461,192.168.1.159,Mac
2303,443,192.168.1.46,Windows
2304,333,192.168.1.89,Android
2305,378,192.168.1.114,Mac
2306,6,192.168.1.112,Mac
2307,47,192.168.1.92,Android
2308,182,192.168.1.151,iPhone
2309,300,192.168.1.241,Windows
2310,377,192.168.1.125,Android
2311,79,192.168.1.90,iPhone
2312,464,192.168.1.120,Windows
2313,491,192.168.1.136,Mac
2314,436,192.168.1.146,iPhone
2315,131,192.168.1.239,Android
2316,202,192.168.1.151,Android
2317,36,192.168.1.215,Windows
2318,179,192.168.1.183,Android
2319,214,192.168.1.75,iPhone
2320,134,192.168.1.40,Android
2321,94,192.168.1.124,Mac
2322,254,192.168.1.9,Mac
2323,283,192.168.1.230,Android
2324,500,192.168.1.200,iPhone
2325,412,192.168.1.183,Android
2326,74,192.168.1.221,Windows
2327,295,192.168.1.175,Android
2328,145,192.168.1.176,Android
2329,442,192.168.1.30,Android
2330,277,192.168.1.167,Android
2331,266,192.168.1.179,Android
2332,340,192.168.1.97,Android
2333,158,192.168.1.59,Mac
2334,134,192.168.1.213,Android
2335,423,192.168.1.230,Android
2336,487,192.168.1.17,Windows
2337,121,192.168.1.174,Windows
2338,35,192.168.1.17,Android
2339,362,192.168.1.114,Android
2340,418,192.168.1.247,iPhone
2341,256,192.168.1.130,iPhone
2342,347,192.168.1.53,Android
2343,261,192.168.1.144,Mac
2344,79,192.168.1.149,Windows
2345,135,192.168.1.59,Windows
2346,256,192.168.1.32,Mac
2347,9,192.168.1.190,Android
2348,457,192.168.1.5,Windows
2349,470,192.168.1.245,Windows
2350,399,192.168.1.149,Mac
2351,240,192.168.1.91,Windows
2352,130,192.168.1.244,Windows
2353,171,192.168.1.242,iPhone
2354,297,192.168.1.206,Android
2355,57,192.168.1.35,Android
2356,313,192.168.1.164,Windows
2357,85,192.168.1.125,Android
2358,360,192.168.1.129,iPhone
2359,43,192.168.1.253,Android
2360,142,192.168.1.21,Windows
2361,18,192.168.1.100,iPhone
2362,275,192.168.1.170,Mac
2363,114,192.168.1.135,Windows
2364,310,192.168.1.60,Mac
2365,461,192.168.1.213,Mac
2366,51,192.168.1.209,Mac
2367,460,192.168.1.44,Windows
2368,323,192.168.1.26,Mac
2369,267,192.168.1.57,iPhone
2370,121,192.168.1.5,iPhone
2371,354,192.168.1.70,iPhone
2372,289,192.168.1.208,Windows
2373,433,192.168.1.153,Android
2374,101,192.168.1.191,Android
2375,438,192.168.1.109,Android
2376,459,192.168.1.81,Mac
2377,112,192.168.1.220,Android
2378,88,192.168.1.249,Mac
2379,444,192.168.1.170,Mac
2380,445,192.168.1.26,Android
2381,305,192.168.1.57,Windows
2382,85,192.168.1.231,iPhone
2383,279,192.168.1.181,iPhone
2384,312,192.168.1.209,Android
2385,4,192.168.1.167,Windows
2386,52,192.168.1.89,Windows
2387,201,192.168.1.79,iPhone
2388,41,192.168.1.225,Android
2389,424,192.168.1.102,Android
2390,300,192.168.1.59,Android
2391,490,192.168.1.163,iPhone
2392,497,192.168.1.132,Windows
2393,486,192.168.1.246,Android
2394,212,192.168.1.53,Android
2395,82,192.168.1.118,iPhone
2396,215,192.168.1.164,Windows
2397,334,192.168.1.112,iPhone
2398,344,192.168.1.82,Android
2399,23,192.168.1.200,Android
2400,38,192.168.1.20,iPhone
2401,204,192.168.1.182,iPhone
2402,481,192.168.1.135,Mac
2403,84,192.168.1.106,Mac
2404,36,192.168.1.240,Windows
2405,255,192.168.1.18,Windows
2406,177,192.168.1.38,iPhone
2407,447,192.168.1.78,Android
2408,127,192.168.1.170,Windows
2409,168,192.168.1.220,Windows
2410,481,192.168.1.236,Mac
2411,489,192.168.1.132,Mac
2412,271,192.168.1.252,iPhone
2413,100,192.168.1.88,iPhone
2414,138,192.168.1.200,Mac
2415,298,192.168.1.228,iPhone
2416,56,192.168.1.33,Mac
2417,5,192.168.1.245,iPhone
2418,180,192.168.1.4,Mac
2419,314,192.168.1.194,Android
2420,23,192.168.1.139,Android
2421,285,192.168.1.150,Windows
2422,366,192.168.1.28,Mac
2423,2,192.168.1.33,iPhone
2424,110,192.168.1.162,Mac
2425,316,192.168.1.167,Mac
2426,477,192.168.1.9,iPhone
2427,3,192.168.1.122,Windows
2428,6,192.168.1.57,iPhone
2429,113,192.168.1.254,iPhone
2430,448,192.168.1.183,Android
2431,418,192.168.1.77,Mac
2432,294,192.168.1.154,Mac
2433,480,192.168.1.21,iPhone
2434,240,192.168.1.145,Mac
2435,271,192.168.1.103,Windows
2436,470,192.168.1.177,Windows
2437,214,192.168.1.158,Mac
2438,239,192.168.1.77,Windows
2439,297,192.168.1.189,Windows
2440,279,192.168.1.183,Mac
2441,104,192.168.1.205,Mac
2442,272,192.168.1.134,iPhone
2443,102,192.168.1.58,Windows
2444,288,192.168.1.150,Windows
2445,457,192.168.1.251,Windows
2446,324,192.168.1.151,iPhone
2447,333,192.168.1.245,Android
2448,274,192.168.1.188,Android
2449,251,192.168.1.4,Mac
2450,139,192.168.1.136,Windows
2451,126,192.168.1.5,Android
2452,369,192.168.1.10,Android
2453,176,192.168.1.192,Android
2454,159,192.168.1.208,Android
2455,93,192.168.1.119,iPhone
2456,263,192.168.1.239,Mac
2457,124,192.168.1.141,Windows
2458,291,192.168.1.225,Android
2459,411,192.168.1.229,Android
2460,163,192.168.1.140,iPhone
2461,499,192.168.1.222,Android
2462,187,192.168.1.229,iPhone
2463,259,192.168.1.147,Android
2464,40,192.168.1.209,Windows
2465,256,192.168.1.70,Windows
2466,164,192.168.1.141,Mac
2467,237,192.168.1.192,Mac
2468,156,192.168.1.114,Android
2469,413,192.168.1.238,Windows
2470,399,192.168.1.51,Mac
2471,358,192.168.1.224,iPhone
2472,422,192.168.1.219,Android
2473,264,192.168.1.212,Mac
2474,91,192.168.1.111,iPhone
2475,2,192.168.1.73,Android
2476,28,192.168.1.209,iPhone
2477,403,192.168.1.190,Windows
2478,176,192.168.1.48,iPhone
2479,225,192.168.1.225,Android
2480,317,192.168.1.182,Mac
2481,490,192.168.1.47,iPhone
2482,234,192.168.1.117,Mac
2483,194,192.168.1.46,Mac
2484,252,192.168.1.87,Windows
2485,341,192.168.1.64,Mac
2486,256,192.168.1.86,iPhone
2487,44,192.168.1.42,Android
2488,480,192.168.1.232,Windows
2489,161,192.168.1.17,Windows
2490,173,192.168.1.81,iPhone
2491,265,192.168.1.74,iPhone
2492,157,192.168.1.173,Windows
2493,426,192.168.1.89,iPhone
2494,56,192.168.1.152,Android
2495,25,192.168.1.129,Android
2496,168,192.168.1.44,Android
2497,280,192.168.1.201,Windows
2498,458,192.168.1.30,iPhone
2499,164,192.168.1.132,Android
2500,207,192.168.1.53,iPhone
2501,408,192.168.1.208,Windows
2502,147,192.168.1.115,Android
2503,366,192.168.1.94,Android
2504,2,192.168.1.211,iPhone
2505,437,192.168.1.142,Mac
2506,137,192.168.1.140,iPhone
2507,192,192.168.1.51,iPhone
2508,47,192.168.1.241,iPhone
2509,402,192.168.1.165,iPhone
2510,110,192.168.1.17,Mac
2511,311,192.168.1.152,Windows
2512,161,192.168.1.193,iPhone
2513,194,192.168.1.234,iPhone
2514,293,192.168.1.57,iPhone
2515,452,192.168.1.93,Mac
2516,81,192.168.1.241,iPhone
2517,398,192.168.1.125,Windows
2518,111,192.168.1.209,Android
2519,92,192.168.1.10,Mac
2520,192,192.168.1.56,Mac
2521,320,192.168.1.69,Windows
2522,3,192.168.1.238,Mac
2523,88,192.168.1.99,Windows
