transaction_id,account_id,amount,transaction_type,status,txn_timestamp
2599,100211,38973.6,transfer,pending,2023-09-26 22:47:00
2600,100685,19588.59,debit,failed,2023-08-13 19:05:00
2601,100053,18838.69,payment,success,2023-10-31 18:33:00
2602,100668,4454.15,debit,success,2023-08-29 11:22:00
2603,100181,2791.85,debit,pending,2023-07-10 05:07:00
2604,100611,7083.65,credit,success,2023-11-10 12:25:00
2605,100657,44918.56,debit,success,2023-11-08 18:35:00
2606,100381,24410.88,credit,pending,2023-09-15 09:01:00
2607,100296,26939.51,credit,failed,2023-08-20 19:37:00
2608,100626,42183.78,credit,success,2023-12-10 21:21:00
2609,100471,46097.46,transfer,pending,2023-12-04 12:47:00
2610,100080,36166.36,payment,pending,2023-10-09 02:08:00
2611,100082,4176.56,payment,failed,2023-11-05 12:16:00
2612,100050,2090.49,payment,pending,2023-11-01 14:45:00
2613,100082,37993.42,payment,success,2023-01-03 15:44:00
2614,100322,33389.45,payment,failed,2023-01-27 05:46:00
2615,100548,4175.68,credit,pending,2023-09-15 15:28:00
2616,100644,8658.66,credit,pending,2023-09-16 05:58:00
2617,100138,14904.72,payment,success,2023-06-27 17:52:00
2618,100186,30695.93,payment,success,2023-02-27 08:08:00
2619,100621,48933.27,debit,failed,2023-01-15 14:45:00
2620,100668,46743.33,transfer,pending,2023-07-26 15:15:00
2621,100330,6643.96,transfer,pending,2023-06-23 03:33:00
2622,100481,34426.2,debit,failed,2023-01-31 06:26:00
2623,100326,47232.78,debit,failed,2023-04-18 19:07:00
2624,100627,16542.43,debit,pending,2023-09-29 20:32:00
2625,100276,15543.96,transfer,failed,2023-08-21 13:56:00
2626,100331,28110.05,credit,failed,2023-10-18 18:36:00
2627,100055,32562.89,debit,failed,2023-03-15 04:53:00
2628,100224,33668.0,transfer,success,2023-11-05 20:28:00
2629,100018,39229.24,payment,success,2023-06-13 12:43:00
2630,100192,22884.66,debit,failed,2023-07-24 00:33:00
2631,100696,1810.8,debit,pending,2023-07-19 16:24:00
2632,100294,38039.69,credit,pending,2023-03-16 04:29:00
2633,100029,33791.24,payment,pending,2023-05-12 05:10:00
2634,100693,45318.34,debit,success,2023-05-12 18:47:00
2635,100304,25550.37,debit,pending,2023-01-18 21:55:00
2636,100353,11511.78,payment,pending,2023-02-21 10:01:00
2637,100527,3320.58,transfer,failed,2023-04-14 21:56:00
2638,100236,24797.17,transfer,success,2023-07-27 22:58:00
2639,100135,28894.86,credit,pending,2023-01-20 14:10:00
2640,100491,48473.23,credit,success,2023-06-17 13:17:00
2641,100122,32141.5,transfer,failed,2023-01-03 11:48:00
2642,100313,22667.41,debit,success,2023-11-30 00:04:00
2643,100284,40869.81,credit,success,2023-01-13 02:37:00
2644,100112,20882.1,credit,pending,2023-03-05 03:55:00
2645,100656,5483.57,payment,pending,2023-10-29 22:32:00
2646,100559,38096.57,debit,success,2023-11-30 17:17:00
2647,100591,33935.34,debit,failed,2023-10-31 15:45:00
2648,100546,24593.73,credit,success,2023-04-09 15:06:00
2649,100624,21591.26,debit,failed,2023-10-20 09:12:00
2650,100171,39323.69,transfer,pending,2023-09-04 11:15:00
2651,100087,47691.34,payment,pending,2023-05-28 03:24:00
2652,100285,927.44,transfer,success,2023-07-09 14:45:00
2653,100617,44310.55,credit,failed,2023-09-22 01:16:00
2654,100224,15788.35,payment,failed,2023-08-21 10:48:00
2655,100439,11192.18,credit,failed,2023-08-07 05:55:00
2656,100274,44727.51,credit,failed,2023-07-10 06:37:00
2657,100306,47538.37,debit,pending,2023-04-19 21:23:00
2658,100090,18157.88,transfer,success,2023-06-10 12:58:00
2659,100483,178.32,transfer,success,2023-05-17 22:09:00
2660,100477,9895.88,debit,pending,2023-04-24 05:23:00
2661,100100,31995.56,debit,failed,2023-12-20 09:08:00
2662,100456,37029.57,transfer,failed,2023-07-09 08:19:00
2663,100159,32256.79,debit,success,2023-03-29 02:56:00
2664,100598,35263.96,credit,pending,2023-11-07 11:50:00
2665,100048,31876.79,debit,success,2023-01-28 20:29:00
2666,100266,32517.2,transfer,success,2023-02-01 01:24:00
2667,100687,1508.11,payment,pending,2023-02-24 09:27:00
2668,100443,30713.85,payment,pending,2023-05-19 15:25:00
2669,100362,41115.43,credit,pending,2023-05-22 08:59:00
2670,100632,4436.16,debit,failed,2023-04-05 10:38:00
2671,100436,34980.42,credit,failed,2023-08-04 02:24:00
2672,100134,1088.12,credit,success,2023-10-30 10:33:00
2673,100089,1007.8,debit,pending,2023-10-18 11:33:00
2674,100228,28738.01,transfer,failed,2023-06-08 10:57:00
2675,100391,49689.7,debit,pending,2023-08-22 10:52:00
2676,100087,14685.68,debit,success,2023-03-20 02:58:00
2677,100637,22174.78,payment,success,2023-05-05 16:43:00
2678,100066,3114.81,debit,pending,2023-07-12 22:30:00
2679,100303,39985.86,payment,pending,2023-10-27 23:08:00
2680,100148,9135.58,payment,pending,2023-07-25 03:49:00
2681,100434,38571.85,transfer,failed,2023-06-06 19:44:00
2682,100675,32726.61,credit,pending,2023-07-05 16:15:00
2683,100315,13287.19,debit,failed,2023-05-03 18:29:00
2684,100030,36496.0,credit,pending,2023-07-26 01:45:00
2685,100659,11734.32,credit,failed,2023-02-02 05:49:00
2686,100529,30157.24,transfer,failed,2023-08-26 03:29:00
2687,100324,32037.36,payment,success,2023-05-11 04:56:00
2688,100678,26737.94,credit,failed,2023-01-14 23:14:00
2689,100036,6064.27,transfer,failed,2023-03-05 00:36:00
2690,100025,13545.46,credit,failed,2023-06-26 16:59:00
2691,100500,13738.23,credit,pending,2023-10-05 06:05:00
2692,100552,21173.52,payment,success,2023-09-24 08:19:00
2693,100505,11893.93,payment,failed,2023-02-12 07:06:00
2694,100131,14962.29,transfer,success,2023-07-05 03:53:00
2695,100595,13474.83,credit,success,2023-01-06 13:33:00
2696,100005,24198.44,credit,success,2023-08-23 02:42:00
2697,100103,14342.66,credit,pending,2023-11-20 23:09:00
2698,100652,42768.11,credit,pending,2023-01-23 22:58:00
2699,100505,6972.99,debit,pending,2023-06-27 09:27:00
2700,100531,18049.97,payment,success,2023-11-04 06:22:00
2701,100134,38143.32,transfer,pending,2023-11-14 09:50:00
2702,100650,5065.06,credit,pending,2023-09-19 05:25:00
2703,100281,20326.28,debit,failed,2023-03-18 14:36:00
2704,100015,48848.93,debit,failed,2023-10-10 13:39:00
2705,100010,39769.82,credit,failed,2023-02-03 17:10:00
2706,100642,11645.75,debit,pending,2023-09-16 18:56:00
2707,100382,43725.36,credit,success,2023-11-19 21:50:00
2708,100070,36391.68,credit,pending,2023-12-23 03:11:00
2709,100446,24916.69,transfer,failed,2023-12-23 04:13:00
2710,100084,43840.66,credit,success,2023-07-04 13:37:00
2711,100289,25283.14,transfer,failed,2023-05-23 01:10:00
2712,100414,31291.26,credit,success,2023-11-10 09:45:00
2713,100103,38055.26,payment,failed,2023-03-10 06:55:00
2714,100017,45078.0,transfer,success,2023-10-24 09:19:00
2715,100656,5927.67,payment,success,2023-03-18 22:44:00
2716,100448,20621.6,credit,failed,2023-09-18 07:02:00
2717,100181,36884.92,debit,failed,2023-09-09 13:55:00
2718,100525,4197.5,payment,success,2023-12-16 12:16:00
2719,100202,46823.29,credit,success,2023-01-12 02:21:00
2720,100465,22980.73,transfer,success,2023-09-04 01:46:00
2721,100322,44180.97,debit,failed,2023-12-29 07:01:00
2722,100294,3292.03,transfer,failed,2023-08-29 06:24:00
2723,100086,32063.6,transfer,failed,2023-02-10 00:54:00
2724,100275,15773.3,credit,success,2023-02-26 05:16:00
2725,100373,40108.55,credit,failed,2023-08-02 08:05:00
2726,100079,2180.91,credit,failed,2023-08-23 15:03:00
2727,100647,22407.87,credit,failed,2023-11-18 06:36:00
2728,100383,24651.1,transfer,success,2023-04-05 01:23:00
2729,100687,484.92,payment,failed,2023-12-15 08:49:00
2730,100444,12802.51,debit,pending,2023-06-16 10:13:00
2731,100086,32134.6,payment,pending,2023-03-15 08:11:00
2732,100052,26272.59,credit,failed,2023-11-21 05:36:00
2733,100560,25023.46,debit,pending,2023-02-18 02:33:00
2734,100632,49024.09,credit,failed,2023-11-04 02:33:00
2735,100660,28474.97,payment,pending,2023-11-03 20:32:00
2736,100243,40079.88,credit,failed,2023-04-04 11:54:00
2737,100398,23444.08,credit,failed,2023-06-28 00:15:00
2738,100689,17377.47,credit,failed,2023-04-14 06:56:00
2739,100622,41847.13,credit,failed,2023-09-21 22:16:00
2740,100416,35592.91,payment,failed,2023-05-20 10:09:00
2741,100025,132.73,payment,failed,2023-07-13 08:56:00
2742,100358,28582.19,credit,failed,2023-10-04 13:27:00
2743,100645,1111.79,payment,pending,2023-12-08 21:02:00
2744,100188,17842.93,debit,pending,2023-12-27 03:19:00
2745,100011,39978.49,transfer,pending,2023-09-20 14:15:00
2746,100585,3990.42,transfer,success,2023-03-04 10:47:00
2747,100048,26761.08,payment,failed,2023-03-31 23:39:00
2748,100623,42548.57,credit,failed,2023-07-12 05:51:00
2749,100655,10226.35,transfer,pending,2023-04-22 11:23:00
2750,100468,20057.63,payment,failed,2023-07-27 18:41:00
2751,100605,18713.9,credit,pending,2023-07-19 00:00:00
2752,100455,49975.61,payment,failed,2023-04-22 13:49:00
2753,100652,41411.18,debit,failed,2023-12-07 19:16:00
2754,100482,46035.43,debit,success,2023-10-09 08:46:00
2755,100581,48929.62,payment,success,2023-03-15 05:44:00
2756,100652,19911.05,transfer,failed,2023-06-22 12:46:00
2757,100611,33947.86,payment,pending,2023-02-15 11:20:00
2758,100181,8042.72,payment,failed,2023-08-07 23:17:00
2759,100118,34185.21,debit,pending,2023-07-20 14:49:00
2760,100326,8979.55,credit,pending,2023-05-21 12:51:00
2761,100329,38997.9,debit,success,2023-03-05 18:34:00
2762,100081,10194.15,payment,success,2023-02-09 22:50:00
2763,100614,48304.6,payment,success,2023-09-29 20:52:00
2764,100688,28297.65,credit,success,2023-05-23 05:37:00
2765,100394,37058.49,transfer,failed,2023-03-28 22:03:00
2766,100132,17836.87,transfer,success,2023-07-06 02:11:00
2767,100148,41342.82,payment,failed,2023-07-08 09:31:00
2768,100673,20713.34,transfer,success,2023-08-25 16:05:00
2769,100484,5513.12,payment,success,2023-03-01 14:20:00
2770,100400,24155.27,transfer,pending,2023-01-15 13:48:00
2771,100602,34332.93,payment,success,2023-06-26 14:46:00
2772,100439,19827.62,credit,success,2023-05-18 03:25:00
2773,100585,39138.5,payment,success,2023-03-20 16:07:00
2774,100583,17788.83,transfer,failed,2023-01-11 06:29:00
2775,100531,2758.04,credit,success,2023-09-05 21:11:00
2776,100163,18992.31,payment,pending,2023-08-15 05:24:00
2777,100550,41627.66,transfer,failed,2023-12-01 12:59:00
2778,100516,47206.87,payment,failed,2023-08-09 04:53:00
2779,100490,47279.78,payment,success,2023-07-31 09:52:00
2780,100698,11103.99,transfer,pending,2023-02-25 08:30:00
2781,100103,31239.05,payment,pending,2023-08-06 21:09:00
2782,100270,27704.32,transfer,failed,2023-08-24 23:55:00
2783,100582,21736.8,credit,failed,2023-01-04 10:51:00
2784,100441,11463.14,debit,failed,2023-11-12 23:55:00
2785,100313,9861.79,transfer,pending,2023-08-11 02:20:00
2786,100192,31529.83,debit,failed,2023-08-05 10:12:00
2787,100479,41142.47,credit,pending,2023-09-17 07:15:00
2788,100301,43157.65,transfer,success,2023-11-16 16:38:00
2789,100401,5815.58,payment,pending,2023-01-05 11:25:00
2790,100438,7863.64,credit,pending,2023-08-19 16:06:00
2791,100161,48603.54,payment,success,2023-08-21 11:01:00
2792,100397,40586.7,credit,failed,2023-03-28 16:16:00
2793,100288,13286.8,debit,success,2023-02-10 18:09:00
2794,100260,46020.02,credit,pending,2023-12-26 08:54:00
2795,100042,10606.67,debit,pending,2023-09-25 10:47:00
2796,100408,49320.39,payment,failed,2023-07-05 23:53:00
2797,100206,766.86,payment,success,2023-07-23 09:19:00
2798,100647,25137.79,credit,success,2023-04-27 05:39:00
2799,100153,21370.0,debit,success,2023-04-16 03:42:00
2800,100682,28614.24,debit,pending,2023-12-03 18:13:00
2801,100575,46267.0,debit,failed,2023-12-26 01:22:00
2802,100432,48869.0,transfer,failed,2023-02-19 19:01:00
2803,100253,9514.14,payment,failed,2023-10-15 01:17:00
2804,100571,49626.59,payment,success,2023-01-14 00:36:00
2805,100613,20528.38,transfer,pending,2023-04-11 19:06:00
2806,100024,29433.5,credit,success,2023-01-03 08:44:00
2807,100313,18816.16,transfer,success,2023-02-06 02:37:00
2808,100055,9962.88,transfer,pending,2023-04-15 12:30:00
2809,100582,25109.63,debit,pending,2023-05-13 03:23:00
2810,100046,37985.99,transfer,failed,2023-03-17 03:49:00
2811,100046,32844.79,debit,failed,2023-03-09 10:44:00
2812,100280,34631.86,debit,pending,2023-09-03 07:21:00
2813,100406,12571.5,transfer,pending,2023-05-25 15:58:00
2814,100685,7829.45,transfer,failed,2023-03-17 04:02:00
2815,100004,45855.12,debit,failed,2023-08-23 16:53:00
2816,100433,1768.11,payment,failed,2023-07-19 06:50:00
2817,100118,6293.92,transfer,pending,2023-11-19 22:33:00
2818,100305,33053.04,payment,success,2023-12-20 17:38:00
2819,100448,24236.81,transfer,success,2023-08-11 12:51:00
2820,100507,48896.48,debit,pending,2023-11-29 05:30:00
2821,100042,3795.49,payment,success,2023-04-01 15:03:00
2822,100243,9482.05,transfer,pending,2023-11-22 18:16:00
2823,100396,43237.22,transfer,failed,2023-04-15 00:16:00
2824,100657,33664.5,payment,pending,2023-08-01 02:35:00
2825,100292,8673.93,payment,success,2023-10-03 06:12:00
2826,100271,47225.05,transfer,success,2023-09-27 18:11:00
2827,100463,8304.06,transfer,pending,2023-04-08 23:33:00
2828,100655,44658.06,credit,pending,2023-01-18 02:19:00
2829,100459,21687.05,debit,pending,2023-05-09 09:50:00
2830,100567,48411.57,debit,success,2023-10-04 03:46:00
2831,100219,36189.36,credit,failed,2023-08-06 13:02:00
2832,100471,11355.53,debit,success,2023-05-08 14:00:00
2833,100480,38382.04,debit,failed,2023-01-03 08:46:00
2834,100563,49992.73,debit,failed,2023-08-09 11:11:00
2835,100138,46404.22,transfer,success,2023-11-22 09:58:00
2836,100429,21090.73,transfer,pending,2023-03-25 15:37:00
2837,100627,6827.27,payment,pending,2023-07-05 11:28:00
2838,100130,11258.71,payment,pending,2023-08-21 16:20:00
2839,100234,40451.3,transfer,pending,2023-08-15 18:54:00
2840,100391,23355.29,payment,success,2023-12-14 11:57:00
2841,100558,19662.35,payment,pending,2023-03-27 09:52:00
2842,100471,38727.76,debit,failed,2023-05-26 11:04:00
2843,100015,47257.11,payment,pending,2023-05-08 09:50:00
2844,100319,23314.6,transfer,success,2023-04-03 10:04:00
2845,100244,26963.67,debit,success,2023-05-14 06:51:00
2846,100656,16488.93,transfer,failed,2023-06-26 03:28:00
2847,100305,9238.86,transfer,failed,2023-07-03 18:55:00
2848,100101,8613.92,transfer,success,2023-04-13 01:33:00
2849,100263,8141.36,credit,pending,2023-02-03 20:29:00
2850,100125,47146.18,credit,pending,2023-03-12 02:58:00
2851,100504,36877.86,transfer,pending,2023-02-13 10:09:00
2852,100518,11030.29,credit,failed,2023-04-09 16:23:00
2853,100611,19854.27,transfer,pending,2023-09-05 14:59:00
2854,100086,11083.82,payment,failed,2023-06-12 14:00:00
2855,100677,41491.44,credit,pending,2023-03-14 20:31:00
2856,100567,3971.39,payment,failed,2023-10-30 05:36:00
2857,100355,4127.55,transfer,success,2023-02-16 14:17:00
2858,100570,29594.72,debit,success,2023-03-17 15:35:00
2859,100413,28080.1,transfer,failed,2023-05-19 13:11:00
2860,100584,46350.47,debit,success,2023-07-05 01:21:00
2861,100395,44443.54,payment,pending,2023-04-06 06:55:00
2862,100060,4349.57,credit,success,2023-08-30 07:15:00
2863,100203,48721.85,debit,pending,2023-07-28 15:16:00
2864,100463,7391.27,transfer,failed,2023-04-07 04:32:00
2865,100680,43729.87,credit,pending,2023-07-12 02:14:00
2866,100158,1397.62,transfer,pending,2023-01-21 05:45:00
2867,100595,36373.82,payment,pending,2023-10-18 15:27:00
2868,100006,4152.08,payment,success,2023-01-28 02:50:00
2869,100199,39921.79,debit,pending,2023-08-19 16:47:00
2870,100220,42872.84,transfer,success,2023-11-24 13:48:00
2871,100383,7110.17,transfer,pending,2023-01-11 15:01:00
2872,100489,15339.24,credit,failed,2023-03-13 17:54:00
2873,100350,49357.56,credit,failed,2023-06-30 14:09:00
2874,100605,11150.36,debit,failed,2023-06-28 07:10:00
2875,100251,11722.19,transfer,pending,2023-02-23 23:12:00
2876,100326,46752.69,payment,pending,2023-07-25 19:42:00
2877,100246,23580.19,credit,failed,2023-09-07 12:44:00
2878,100060,37093.5,transfer,failed,2023-02-23 07:24:00
2879,100429,20929.17,debit,failed,2023-03-24 08:55:00
2880,100090,26760.62,credit,pending,2023-09-06 14:50:00
2881,100013,15076.66,payment,pending,2023-11-20 06:28:00
2882,100121,13193.31,transfer,success,2023-03-07 20:00:00
2883,100332,22330.0,debit,failed,2023-12-27 17:16:00
2884,100180,42006.18,payment,failed,2023-12-08 19:37:00
2885,100483,33075.97,credit,failed,2023-03-03 02:07:00
2886,100461,4419.6,payment,success,2023-12-07 00:57:00
2887,100158,2435.68,transfer,failed,2023-09-29 06:05:00
2888,100665,28248.93,debit,failed,2023-01-02 16:57:00
2889,100468,21157.36,credit,success,2023-09-06 10:06:00
2890,100046,27441.36,credit,failed,2023-07-30 15:07:00
2891,100221,46187.46,transfer,pending,2023-05-15 10:47:00
2892,100648,3725.2,transfer,success,2023-01-30 16:16:00
2893,100095,29723.96,debit,success,2023-08-03 05:45:00
2894,100169,27527.96,credit,pending,2023-05-30 01:11:00
2895,100471,850.39,credit,pending,2023-02-03 01:17:00
2896,100347,44023.57,debit,success,2023-02-22 06:02:00
2897,100200,39046.68,payment,success,2023-05-18 19:43:00
2898,100694,42891.73,credit,failed,2023-08-10 18:07:00
2899,100553,9839.13,credit,failed,2023-01-17 10:58:00
2900,100061,33767.88,credit,success,2023-05-15 10:54:00
2901,100544,30807.52,payment,pending,2023-08-20 08:59:00
2902,100055,3013.03,transfer,failed,2023-01-18 11:28:00
2903,100433,2231.08,debit,success,2023-09-09 14:21:00
2904,100096,27347.56,debit,success,2023-01-27 03:09:00
2905,100659,7947.09,payment,success,2023-01-08 07:38:00
2906,100480,33521.32,debit,success,2023-01-16 07:08:00
2907,100350,11666.95,transfer,success,2023-03-28 07:43:00
2908,100046,30592.09,transfer,success,2023-07-02 03:17:00
2909,100257,23462.69,debit,pending,2023-01-30 21:48:00
2910,100495,10589.7,payment,failed,2023-01-10 08:55:00
2911,100088,11598.7,credit,pending,2023-10-13 21:24:00
2912,100304,6266.23,transfer,pending,2023-04-05 13:22:00
2913,100455,43166.97,transfer,success,2023-02-18 09:04:00
2914,100112,7566.9,transfer,failed,2023-12-02 14:50:00
2915,100062,8391.69,payment,success,2023-09-15 01:15:00
2916,100407,34144.77,payment,pending,2023-02-16 06:37:00
2917,100333,7505.35,payment,success,2023-09-30 07:29:00
2918,100579,1576.63,transfer,failed,2023-02-25 17:02:00
2919,100511,48415.81,transfer,pending,2023-06-22 13:12:00
2920,100674,21568.12,payment,failed,2023-09-23 12:13:00
2921,100393,32210.0,credit,failed,2023-02-17 04:28:00
2922,100653,14561.92,credit,success,2023-11-11 11:37:00
2923,100371,40411.53,credit,failed,2023-04-21 04:09:00
2924,100562,40986.29,debit,pending,2023-02-17 11:44:00
2925,100223,19941.11,credit,success,2023-07-03 05:00:00
2926,100499,20569.42,transfer,success,2023-03-08 10:18:00
2927,100014,39631.78,debit,pending,2023-06-04 13:05:00
2928,100030,33931.39,credit,success,2023-07-20 06:10:00
2929,100459,19679.76,payment,failed,2023-01-05 13:27:00
2930,100306,3971.63,payment,success,2023-11-06 20:02:00
2931,100671,44499.57,debit,failed,2023-01-17 06:21:00
2932,100074,21769.53,transfer,pending,2023-04-12 19:37:00
2933,100245,27053.24,payment,failed,2023-06-23 21:50:00
2934,100643,24154.98,payment,success,2023-12-30 21:02:00
2935,100663,24289.93,payment,failed,2023-04-29 05:35:00
2936,100187,9644.35,payment,failed,2023-04-29 13:20:00
2937,100674,31500.08,payment,pending,2023-01-05 10:17:00
2938,100379,10697.32,debit,success,2023-05-20 07:51:00
2939,100255,21889.47,transfer,failed,2023-12-03 07:58:00
2940,100032,1339.43,transfer,failed,2023-07-07 17:02:00
2941,100361,19859.04,transfer,failed,2023-01-14 06:45:00
2942,100143,49133.49,transfer,pending,2023-07-06 04:56:00
2943,100293,11936.1,debit,success,2023-05-28 19:10:00
2944,100606,14211.41,payment,success,2023-02-14 09:32:00
2945,100612,47601.87,transfer,failed,2023-09-21 20:17:00
2946,100631,28060.03,payment,success,2023-12-10 01:19:00
2947,100637,21643.83,debit,pending,2023-08-23 10:45:00
2948,100607,27239.45,debit,pending,2023-10-01 10:52:00
2949,100383,43157.04,debit,pending,2023-10-31 05:09:00
2950,100181,48886.65,debit,failed,2023-12-12 20:47:00
2951,100272,13826.3,credit,failed,2023-01-16 05:42:00
2952,100191,16810.83,transfer,pending,2023-08-30 04:34:00
2953,100304,49015.72,payment,success,2023-04-03 02:18:00
2954,100287,214.48,transfer,failed,2023-04-07 09:26:00
2955,100235,18735.44,debit,failed,2023-09-25 06:58:00
2956,100407,30289.38,payment,failed,2023-07-17 21:28:00
2957,100550,47489.06,credit,success,2023-12-29 04:28:00
2958,100372,25281.79,transfer,success,2023-02-06 08:25:00
2959,100141,2971.63,credit,failed,2023-03-30 13:38:00
2960,100001,48749.54,credit,pending,2023-04-23 17:02:00
2961,100476,43293.79,transfer,pending,2023-01-09 19:35:00
2962,100494,16876.77,debit,pending,2023-10-09 06:48:00
2963,100529,42625.26,credit,success,2023-12-12 23:41:00
2964,100579,30679.17,credit,success,2023-02-28 01:57:00
2965,100501,11726.76,transfer,pending,2023-12-29 01:12:00
2966,100146,45975.09,transfer,failed,2023-09-21 04:19:00
2967,100651,27330.23,debit,failed,2023-02-20 09:42:00
2968,100655,42202.26,credit,failed,2023-01-19 08:14:00
2969,100575,42529.24,payment,pending,2023-03-12 05:51:00
2970,100280,40958.73,payment,failed,2023-05-14 19:18:00
2971,100040,36558.66,payment,failed,2023-11-09 12:31:00
2972,100475,15418.44,credit,failed,2023-07-03 15:58:00
2973,100261,13600.73,payment,pending,2023-10-08 00:42:00
2974,100035,37921.23,payment,success,2023-08-16 06:47:00
2975,100056,20848.07,transfer,pending,2023-12-20 21:44:00
2976,100072,46081.31,payment,pending,2023-05-17 00:13:00
2977,100327,28123.61,payment,pending,2023-02-04 01:54:00
2978,100353,43026.96,credit,failed,2023-01-28 14:23:00
2979,100250,20193.74,credit,success,2023-09-23 13:59:00
2980,100260,32962.53,debit,failed,2023-12-03 21:15:00
2981,100190,9529.93,debit,pending,2023-09-01 10:10:00
2982,100316,46664.82,transfer,failed,2023-06-21 10:13:00
2983,100076,20970.59,credit,success,2023-04-21 17:28:00
2984,100279,45410.95,credit,failed,2023-09-11 08:07:00
2985,100107,37143.14,debit,pending,2023-08-30 00:13:00
2986,100576,43929.17,credit,failed,2023-08-15 13:11:00
2987,100110,35309.71,payment,success,2023-03-19 20:45:00
2988,100501,27656.7,payment,success,2023-05-29 07:25:00
2989,100404,32814.22,debit,success,2023-04-08 05:22:00
2990,100341,38975.56,payment,failed,2023-11-02 22:12:00
2991,100087,1900.33,payment,failed,2023-05-23 11:46:00
2992,100695,39359.51,credit,success,2023-07-07 06:35:00
2993,100089,1116.63,payment,pending,2023-10-14 12:30:00
2994,100076,1031.6,debit,failed,2023-06-23 09:39:00
2995,100603,47455.97,transfer,pending,2023-02-19 11:26:00
2996,100033,14124.0,credit,pending,2023-10-17 13:07:00
2997,100037,1776.37,credit,pending,2023-11-29 11:34:00
2998,100020,13692.83,payment,pending,2023-03-14 07:40:00
2999,100050,26815.51,payment,failed,2023-03-23 13:32:00
3000,100114,14193.42,credit,pending,2023-10-07 07:08:00
3001,100141,5205.11,credit,success,2023-11-23 11:04:00
3002,100178,32285.31,debit,success,2023-03-02 20:02:00
3003,100272,30281.67,credit,pending,2023-06-28 17:07:00
3004,100272,47717.34,transfer,failed,2023-12-06 12:53:00
3005,100612,9635.58,payment,pending,2023-02-22 20:41:00
3006,100284,49169.44,credit,success,2023-05-13 13:00:00
3007,100217,26986.31,debit,pending,2023-11-26 05:23:00
3008,100568,20371.0,debit,failed,2023-05-15 15:02:00
3009,100524,40359.13,debit,pending,2023-07-07 19:25:00
3010,100488,46584.68,debit,pending,2023-03-23 02:28:00
3011,100256,27403.97,credit,pending,2023-02-05 00:37:00
3012,100376,14238.96,transfer,pending,2023-10-29 16:01:00
3013,100331,43165.51,credit,failed,2023-03-06 13:17:00
3014,100155,13986.18,payment,pending,2023-05-27 18:52:00
3015,100551,35078.09,credit,success,2023-10-28 03:56:00
3016,100431,43376.13,transfer,failed,2023-09-07 10:35:00
3017,100235,44515.13,debit,success,2023-06-21 01:26:00
3018,100233,17885.18,credit,success,2023-08-06 15:22:00
3019,100157,5709.7,credit,pending,2023-12-29 13:29:00
3020,100541,28816.92,transfer,pending,2023-01-09 11:35:00
3021,100026,47444.53,credit,success,2023-08-04 06:09:00
3022,100107,37969.22,credit,failed,2023-07-26 14:18:00
3023,100172,15023.08,credit,failed,2023-11-24 19:21:00
3024,100215,45167.69,credit,success,2023-09-03 17:16:00
3025,100583,21395.7,credit,failed,2023-10-08 20:47:00
3026,100475,6722.63,debit,failed,2023-08-06 19:32:00
3027,100688,38794.23,debit,success,2023-12-02 07:50:00
3028,100394,42954.68,debit,pending,2023-07-24 01:18:00
3029,100403,47383.23,debit,success,2023-04-15 09:59:00
3030,100690,49144.13,debit,pending,2023-09-08 14:16:00
3031,100387,222.49,debit,pending,2023-01-06 17:07:00
3032,100050,32222.84,credit,pending,2023-11-16 13:28:00
3033,100540,49565.45,debit,success,2023-08-27 05:03:00
3034,100680,12974.58,credit,pending,2023-06-27 11:08:00
3035,100359,26479.93,payment,pending,2023-01-05 20:56:00
3036,100450,5331.84,payment,success,2023-04-27 11:19:00
3037,100699,1076.43,debit,failed,2023-04-21 22:27:00
3038,100090,6560.75,debit,failed,2023-04-16 08:34:00
3039,100566,46276.23,debit,failed,2023-02-06 23:05:00
3040,100685,21371.69,debit,pending,2023-07-15 02:50:00
3041,100163,24219.2,debit,success,2023-12-15 20:39:00
3042,100262,49155.06,transfer,success,2023-07-09 15:48:00
3043,100508,44860.11,credit,success,2023-05-26 08:47:00
3044,100469,32396.19,debit,success,2023-08-25 04:08:00
3045,100086,14767.72,credit,success,2023-08-21 11:40:00
3046,100567,48736.12,debit,success,2023-12-16 03:32:00
3047,100109,36986.53,payment,pending,2023-05-08 22:02:00
3048,100411,43699.39,credit,success,2023-09-21 00:16:00
3049,100603,44800.35,payment,success,2023-05-06 09:06:00
3050,100259,34618.23,transfer,failed,2023-11-20 06:28:00
3051,100539,38882.49,transfer,pending,2023-08-01 23:28:00
3052,100625,7758.57,transfer,pending,2023-05-15 08:19:00
3053,100591,17012.58,payment,pending,2023-10-05 06:52:00
3054,100683,477.73,transfer,failed,2023-12-01 14:33:00
3055,100054,20553.7,payment,failed,2023-03-09 09:19:00
3056,100631,2671.75,debit,success,2023-10-13 18:52:00
3057,100610,47306.87,credit,pending,2023-12-13 14:20:00
3058,100079,33439.23,credit,pending,2023-12-19 14:00:00
3059,100011,41766.4,payment,pending,2023-04-24 17:47:00
3060,100413,9886.24,debit,failed,2023-02-03 12:12:00
3061,100093,49992.29,debit,success,2023-11-22 22:00:00
3062,100666,9322.33,debit,pending,2023-06-29 16:19:00
3063,100186,30784.96,transfer,pending,2023-04-06 16:16:00
3064,100213,38157.47,payment,pending,2023-02-16 06:40:00
3065,100032,25393.43,debit,failed,2023-06-27 01:45:00
